,id,uri,events,agent,predicate,patients,text
6,9002,http://en.wikinews.org/wiki/Michael_Jackson_to_make_last_public_concerts,Michael_Jackson_to_make_last_public_concerts#ev19,Jackson_(song),tour,one+last+concert+tour,"Tim Leiweke, CEO of Anschutz Entertainment Group (AEG), earlier told Billboard that the tour in the UK will consist of somewhere between 20-25 concerts, all to be held at the O2, starting July 8."
7,9002,http://en.wikinews.org/wiki/Michael_Jackson_to_make_last_public_concerts,Michael_Jackson_to_make_last_public_concerts#ev39,Jackson_(song),try,to+get+him+comfortable+with+this,"""We spent two years working with Michael trying to get him comfortable with this,"" said Leiweke to Billboard, who also said that Jackson's health is not an issue."
8,9002,http://en.wikinews.org/wiki/Michael_Jackson_to_make_last_public_concerts,Michael_Jackson_to_make_last_public_concerts#ev44,Jackson_(song),say,this+is+it,"""We spent two years working with Michael trying to get him comfortable with this,"" said Leiweke to Billboard, who also said that Jackson's health is not an issue."
9,9002,http://en.wikinews.org/wiki/Michael_Jackson_to_make_last_public_concerts,Michael_Jackson_to_make_last_public_concerts#ev44,Jackson_(song),say,this+is+it,"""We spent two years working with Michael trying to get him comfortable with this,"" said Leiweke to Billboard, who also said that Jackson's health is not an issue."
10,9002,http://en.wikinews.org/wiki/Michael_Jackson_to_make_last_public_concerts,Michael_Jackson_to_make_last_public_concerts#ev19,Jackson_(song),tour,one+last+concert+tour,"Dubbed as the 'King of Pop music', Michael Jackson says he will go one last concert tour in the United Kingdom beginning in July."
11,9002,http://en.wikinews.org/wiki/Michael_Jackson_to_make_last_public_concerts,Michael_Jackson_to_make_last_public_concerts#ev30,the+man,take,a+physical,"The man took a physical for us to go do these concerts""."
0,9003,http://en.wikinews.org/wiki/Michael_Jackson_sued_for_unpaid_veterinarian_bills,Michael_Jackson_sued_for_unpaid_veterinarian_bills#ev9,Michael_Jackson,owe,over+%24+91%2c602+in+veterinary+bills,"Martin Dinnes, the owner of Dinnes Memorial Veterinary Hospital, alleges that Michael Jackson owes him over $91,602 in veterinary bills."
0,9004,http://en.wikinews.org/wiki/Michael_Jackson_shops_in_women's_clothes,Michael_Jackson_shops_in_women's_clothes#ev39,the+unidentified+woman,ask,to+back+off,and the unidentified woman asked photographers to back off.
1,9004,http://en.wikinews.org/wiki/Michael_Jackson_shops_in_women's_clothes,Michael_Jackson_shops_in_women's_clothes#ev23,mall+security+guards,escort,"Jackson,_Mississippi","Photographers continued to take pictures while mall security guards escorted Jackson and his entourage out through a back door, where they got into a white Lexus with darkened windows."
2,9004,http://en.wikinews.org/wiki/Michael_Jackson_shops_in_women's_clothes,Michael_Jackson_shops_in_women's_clothes#ev44,mall+officials,confirm,"Jackson,_Mississippi",Mall officials confirmed that it was Michael Jackson.
0,9005,http://en.wikinews.org/wiki/Michael_Jackson_pre-trial_starts,Michael_Jackson_pre-trial_starts#ev15_1,initial+jury,selection,of+4%2c000+people,"An initial jury selection of 4,000 people has been narrowed down to 250 by Judge Rodney Melville and the prosecution and defence attorneys."
1,9005,http://en.wikinews.org/wiki/Michael_Jackson_pre-trial_starts,Michael_Jackson_pre-trial_starts#ev6,jackson+%27s+lead+defence+lawyer,attorney,prosecution+and+defence,"An initial jury selection of 4,000 people has been narrowed down to 250 by Judge Rodney Melville and the prosecution and defence attorneys."
2,9005,http://en.wikinews.org/wiki/Michael_Jackson_pre-trial_starts,Michael_Jackson_pre-trial_starts#ev6,jackson+%27s+lead+defence+lawyer,lawyer,prosecution+and+defence,"The process of selecting the final 12 jurors and eight stand-by-jurors will continue on February 14th, following the death in the family of Jackson's lead defence lawyer."
0,9006,http://en.wikinews.org/wiki/Michael_Jackson_found_'not_guilty'_on_all_counts,Michael_Jackson_found_'not_guilty'_on_all_counts#ev26,the+individual,perform,the+alleged+actions,"For a juror to return a verdict of not guilty, the US judicial system dictates that they should have reasonable doubt about whether or not the individual has performed the alleged actions."
1,9006,http://en.wikinews.org/wiki/Michael_Jackson_found_'not_guilty'_on_all_counts,Michael_Jackson_found_'not_guilty'_on_all_counts#ev60,"Jackson,_Mississippi",leave,the+courtroom,"Jackson left the courtroom without comment to reporters, and has remained silent since."
2,9006,http://en.wikinews.org/wiki/Michael_Jackson_found_'not_guilty'_on_all_counts,Michael_Jackson_found_'not_guilty'_on_all_counts#ev55_1,"Jackson,_Mississippi",comment,to+reporters,"Jackson left the courtroom without comment to reporters, and has remained silent since."
3,9006,http://en.wikinews.org/wiki/Michael_Jackson_found_'not_guilty'_on_all_counts,Michael_Jackson_found_'not_guilty'_on_all_counts#ev10,Michael_Jackson,trial,"Jackson,_Mississippi","On this June 13, 2005, the jury in the Michael Jackson trial announced a verdict of not guilty on all 10 counts."
4,9006,http://en.wikinews.org/wiki/Michael_Jackson_found_'not_guilty'_on_all_counts,Michael_Jackson_found_'not_guilty'_on_all_counts#ev12,"Jackson,_Mississippi",verdict,a+verdict+of+not+guilty,"On this June 13, 2005, the jury in the Michael Jackson trial announced a verdict of not guilty on all 10 counts."
5,9006,http://en.wikinews.org/wiki/Michael_Jackson_found_'not_guilty'_on_all_counts,Michael_Jackson_found_'not_guilty'_on_all_counts#ev10,Michael_Jackson,trial,"Jackson,_Mississippi","The jury hearing the Michael Jackson trial has come to a final decision today, drawing to a close the long and widely hyped trial centering on the famous performer."
6,9006,http://en.wikinews.org/wiki/Michael_Jackson_found_'not_guilty'_on_all_counts,Michael_Jackson_found_'not_guilty'_on_all_counts#ev23,by+today,make,the+decision+made,"The charges which were brought up against Jackson included:

*One count of conspiracy to commit child abduction, false imprisonment or extortion: Not guilty
*Four counts of lewd acts with a child under 14: Not guilty
*One count of attempted lewd act on child under 14: Not guilty
*Four counts of giving alcohol to enable child molestation: Not guilty

Emotional jurors of the case, some shedding a tear or two at the verdict's reading, stated that while they initially did not expect the decision to be made by today, they all felt that the decision made was the correct one, and that they indeed had more than 'reasonable doubt' about the claims against the performer."
7,9006,http://en.wikinews.org/wiki/Michael_Jackson_found_'not_guilty'_on_all_counts,Michael_Jackson_found_'not_guilty'_on_all_counts#ev23,by+today,make,the+decision+made,"The charges which were brought up against Jackson included:

*One count of conspiracy to commit child abduction, false imprisonment or extortion: Not guilty
*Four counts of lewd acts with a child under 14: Not guilty
*One count of attempted lewd act on child under 14: Not guilty
*Four counts of giving alcohol to enable child molestation: Not guilty

Emotional jurors of the case, some shedding a tear or two at the verdict's reading, stated that while they initially did not expect the decision to be made by today, they all felt that the decision made was the correct one, and that they indeed had more than 'reasonable doubt' about the claims against the performer."
8,9006,http://en.wikinews.org/wiki/Michael_Jackson_found_'not_guilty'_on_all_counts,Michael_Jackson_found_'not_guilty'_on_all_counts#ev12,"Jackson,_Mississippi",verdict,a+verdict+of+not+guilty,"For a juror to return a verdict of not guilty, the US judicial system dictates that they should have reasonable doubt about whether or not the individual has performed the alleged actions."
0,9007,http://en.wikinews.org/wiki/Michael_Jackson_film_%22This_Is_It%22_to_be_premiered_in_at_least_15_world_cities_simultaneously,Michael_Jackson_film_%22This_Is_It%22_to_be_premiered_in_at_least_15_world_cities_simultaneously#ev26,Michael_Jackson,suffer,from+a+cardiac+arrest,"Michael Jackson died on June 25, 2009 aged 50, after suffering from a cardiac arrest."
1,9007,http://en.wikinews.org/wiki/Michael_Jackson_film_%22This_Is_It%22_to_be_premiered_in_at_least_15_world_cities_simultaneously,Michael_Jackson_film_%22This_Is_It%22_to_be_premiered_in_at_least_15_world_cities_simultaneously#ev51,Michael_Jackson,have,of+fans+everywhere+around+the+world,"Jeff Blake, chairman of worldwide marketing and distribution for Sony Pictures, said: ""Michael Jackson has an army of fans everywhere around the world... we are giving the audiences an incredible opportunity to join together in celebration of Michael Jackson's incredible career."""
2,9007,http://en.wikinews.org/wiki/Michael_Jackson_film_%22This_Is_It%22_to_be_premiered_in_at_least_15_world_cities_simultaneously,Michael_Jackson_film_%22This_Is_It%22_to_be_premiered_in_at_least_15_world_cities_simultaneously#ev21,theOdeonLeicesterSquare,cinema,in+cities,"Michael Jackson's This Is It, a documentary film based on world-famous singer Michael Jackson rehearsing for his last tour before his untimely death, will be premiered in at least 15 cinemas in cities all over the world simultaneously."
3,9007,http://en.wikinews.org/wiki/Michael_Jackson_film_%22This_Is_It%22_to_be_premiered_in_at_least_15_world_cities_simultaneously,Michael_Jackson_film_%22This_Is_It%22_to_be_premiered_in_at_least_15_world_cities_simultaneously#ev52,Michael_Jackson,film,this+is+it,"Michael Jackson's This Is It, a documentary film based on world-famous singer Michael Jackson rehearsing for his last tour before his untimely death, will be premiered in at least 15 cinemas in cities all over the world simultaneously."
4,9007,http://en.wikinews.org/wiki/Michael_Jackson_film_%22This_Is_It%22_to_be_premiered_in_at_least_15_world_cities_simultaneously,Michael_Jackson_film_%22This_Is_It%22_to_be_premiered_in_at_least_15_world_cities_simultaneously#ev21,theOdeonLeicesterSquare,cinema,in+cities,"Another simultaneity is the Odeon Leicester Square cinema in London, England, which will start at 0100 GMT on October 27."
5,9007,http://en.wikinews.org/wiki/Michael_Jackson_film_%22This_Is_It%22_to_be_premiered_in_at_least_15_world_cities_simultaneously,Michael_Jackson_film_%22This_Is_It%22_to_be_premiered_in_at_least_15_world_cities_simultaneously#ev23,other+locations+holding+concurrent+premieres,hold,concurrent+premieres,"Other locations holding concurrent premieres are the South African city of Johannesburg, New York City in New York, German capital Berlin, Russian capital city Moscow, Japanese capital Tokyo, Australian city Sydney, French capital Paris, South Korean city Seoul, and Rio de Janeiro, a large city in Brazil."
0,9008,http://en.wikinews.org/wiki/Michael_Jackson_fate_in_hands_of_jurors,Michael_Jackson_found_'not_guilty'_on_all_counts#ev10,Michael_Jackson,case,"Jackson,_Mississippi",A statement issued by Michael Jackson's defense attorney Tom Meserau will not delay deliberations in the Michael Jackson case.
1,9008,http://en.wikinews.org/wiki/Michael_Jackson_fate_in_hands_of_jurors,Michael_Jackson_fate_in_hands_of_jurors#ev17,the+defense+team,effect,a+gag+order,A gag order is in effect which the defense team will continue to honor.
2,9008,http://en.wikinews.org/wiki/Michael_Jackson_fate_in_hands_of_jurors,Michael_Jackson_fate_in_hands_of_jurors#ev27,the+defense+team,continue,which+to+honor,A gag order is in effect which the defense team will continue to honor.
3,9008,http://en.wikinews.org/wiki/Michael_Jackson_fate_in_hands_of_jurors,Michael_Jackson_found_'not_guilty'_on_all_counts#ev10,Michael_Jackson,trial,"Jackson,_Mississippi","The statement follows the comment made by Jackson's spokeswoman Raymone Bain, who stated that she was forced to appear at the courthouse where Jackson's trial was being held."
4,9008,http://en.wikinews.org/wiki/Michael_Jackson_fate_in_hands_of_jurors,Michael_Jackson_fate_in_hands_of_jurors#ev41_0,a+reporter,accuse,Bain_Capital,The statement came after a reporter accused Bain of appearing at a courthouse press conference when on unfavorable terms with Meserau.
0,9009,http://en.wikinews.org/wiki/Michael_Jackson_doctor_posts_message_on_YouTube,Michael_Jackson_doctor_posts_message_on_YouTube#ev18,your+messages,give,strength+and+courage,Your messages give me strength and courage and keep me going.
0,9010,http://en.wikinews.org/wiki/Michael_Jackson_doctor_charged_with_involuntary_manslaughter,Michael_Jackson_doctor_charged_with_involuntary_manslaughter#ev17,Murray_River,give,to+assist+jackson+with+his+sleeping,"The prosecution's complaint said that when Dr. Murray gave Michael Jackson a powerful sedative to attempt to assist Jackson with his sleeping, he acted ""without the caution and circumspection required""."
1,9010,http://en.wikinews.org/wiki/Michael_Jackson_doctor_charged_with_involuntary_manslaughter,Michael_Jackson_doctor_charged_with_involuntary_manslaughter#ev20,the+entertainer,employ,the+doctor,"During rehearsals for a series of return concerts planned in London, England last year, the entertainer had employed the doctor to be his personal physician for the spring."
0,9011,http://en.wikinews.org/wiki/Michael_Jackson's_burial_postponed,Michael_Jackson's_burial_postponed#ev18,the+family,try,to+keep+his+burial+location+unknown,The family are currently trying to keep his burial location unknown.
1,9011,http://en.wikinews.org/wiki/Michael_Jackson's_burial_postponed,Michael_Jackson's_burial_postponed#ev19,the+family,keep,to+keep+his+burial+location+unknown,The family are currently trying to keep his burial location unknown.
0,9012,http://en.wikinews.org/wiki/Michael_Jackson's_Neverland_Ranch_to_be_auctioned_off,Journalist_William_F._Buckley_dies_at_age_82#ev6,"Jackson,_Mississippi",live,"Buckley,_Greater_Manchester","Jackson has not lived at Neverland since June 30, 2005, when he moved to Bahrain after a rape charge and subsequent acquittal."
1,9012,http://en.wikinews.org/wiki/Michael_Jackson's_Neverland_Ranch_to_be_auctioned_off,Michael_Jackson's_Neverland_Ranch_to_be_auctioned_off#ev9,"Jackson,_Mississippi",own,Neverland_Ranch,"Neverland Valley Ranch, owned by Michael Jackson, is to be sold at auction on March 19, 2008, unless Jackson pays over US$24 million."
2,9012,http://en.wikinews.org/wiki/Michael_Jackson's_Neverland_Ranch_to_be_auctioned_off,Michael_Jackson's_Neverland_Ranch_to_be_auctioned_off#ev39,Fox_News_Channel,publish,the+filing,Fox News published the filing.
0,9013,"http://en.wikinews.org/wiki/Michael_Brown,_Director_of_FEMA_resigns",Louisiana_officials_accused_of_blocking_rescue_volunteers#ev27,Federal_Emergency_Management_Agency,head,New_Orleans,"Michael Brown, head of the Federal Emergency Management Agency (FEMA) has announced his resignation as Director."
1,9013,"http://en.wikinews.org/wiki/Michael_Brown,_Director_of_FEMA_resigns",Louisiana_officials_accused_of_blocking_rescue_volunteers#ev27,Federal_Emergency_Management_Agency,head,New_Orleans,"Last week Michael Chertoff, head of the Department of Homeland Security, relieved Brown as leader of the relief efforts in New Orleans and appointed Coast Guard Admiral Thad W. Allen in his place."
2,9013,"http://en.wikinews.org/wiki/Michael_Brown,_Director_of_FEMA_resigns",US_army_whistleblowers_allege_widespread_torture_of_Iraqi_detainees#ev83,"Boyce,_Louisiana",tell,they+%27re+looking+for+food,Brown told the Associated Press that the focus had to be FEMA and the efforts of people in the disaster areas.
3,9013,"http://en.wikinews.org/wiki/Michael_Brown,_Director_of_FEMA_resigns",US_army_whistleblowers_allege_widespread_torture_of_Iraqi_detainees#ev83,"Boyce,_Louisiana",say,they+%27re+looking+for+food,"Brown also said that his resignation was in the best interests of the agency and President Bush, who himself, has received criticism over the handling of the disaster."
4,9013,"http://en.wikinews.org/wiki/Michael_Brown,_Director_of_FEMA_resigns","Michael_Brown,_Director_of_FEMA_resigns#ev20",Federal_Emergency_Management_Agency,announce,his+resignation+as+director,"Michael Brown, head of the Federal Emergency Management Agency (FEMA) has announced his resignation as Director."
0,9014,"http://en.wikinews.org/wiki/Miami_win_the_NBA_Title,_beat_Dallas_95-92","Miami_win_the_NBA_Title,_beat_Dallas_95-92#ev13",Dwyane_Wade,lead,a+late+17-5,Dallas initially led the series 2-0.
1,9014,"http://en.wikinews.org/wiki/Miami_win_the_NBA_Title,_beat_Dallas_95-92","Miami_win_the_NBA_Title,_beat_Dallas_95-92#ev11",Pat_Riley,win,the+title,The Miami Heat won their first NBA Title in franchise history Tuesday beating the Dallas Mavericks 95-92.
2,9014,"http://en.wikinews.org/wiki/Miami_win_the_NBA_Title,_beat_Dallas_95-92","Miami_win_the_NBA_Title,_beat_Dallas_95-92#ev11",Pat_Riley,win,the+title,Miami then went on to a surprising turnaround and won four straight to win the title.
3,9014,"http://en.wikinews.org/wiki/Miami_win_the_NBA_Title,_beat_Dallas_95-92","Miami_win_the_NBA_Title,_beat_Dallas_95-92#ev11",Pat_Riley,win,the+title,Miami then went on to a surprising turnaround and won four straight to win the title.
4,9014,"http://en.wikinews.org/wiki/Miami_win_the_NBA_Title,_beat_Dallas_95-92","Miami_win_the_NBA_Title,_beat_Dallas_95-92#ev11",Pat_Riley,win,the+title,"Alonzo Mourning, Gary Payton, and Dwyane Wade all won their first NBA Title."
5,9014,"http://en.wikinews.org/wiki/Miami_win_the_NBA_Title,_beat_Dallas_95-92","Miami_win_the_NBA_Title,_beat_Dallas_95-92#ev11",Pat_Riley,win,the+title,Pat Riley last won the title 18 years ago and Shaquille O'Neal last won the title 4 years ago.
6,9014,"http://en.wikinews.org/wiki/Miami_win_the_NBA_Title,_beat_Dallas_95-92","Miami_win_the_NBA_Title,_beat_Dallas_95-92#ev11",Pat_Riley,win,the+title,Pat Riley last won the title 18 years ago and Shaquille O'Neal last won the title 4 years ago.
7,9014,"http://en.wikinews.org/wiki/Miami_win_the_NBA_Title,_beat_Dallas_95-92","Miami_win_the_NBA_Title,_beat_Dallas_95-92#ev15",most+active+nba+players,player,NBA_All-Star_Game,"Of the most active NBA players, O'Neal has four NBA Titles, the second most NBA Titles of active NBA players."
8,9014,"http://en.wikinews.org/wiki/Miami_win_the_NBA_Title,_beat_Dallas_95-92","Miami_win_the_NBA_Title,_beat_Dallas_95-92#ev15",most+active+nba+players,player,NBA_All-Star_Game,"With 9.1 seconds left, Wade, who scored 36 points this game, missed two free throws giving Dallas one final chance to tie the game."
9,9014,"http://en.wikinews.org/wiki/Miami_win_the_NBA_Title,_beat_Dallas_95-92","Miami_win_the_NBA_Title,_beat_Dallas_95-92#ev12",Miami_Heat,beat,Dallas_Mavericks,The Miami Heat won their first NBA Title in franchise history Tuesday beating the Dallas Mavericks 95-92.
0,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev45",the+officer,pull,his+service+weapon,"The camera footage from the Miami Herald building shows a police cruiser pulling up at the off-ramp, which is partly obscured by the overhead tracks of the Miami Metromover."
1,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev46",Galactus,obscure,the+victim,"The camera footage from the Miami Herald building shows a police cruiser pulling up at the off-ramp, which is partly obscured by the overhead tracks of the Miami Metromover."
2,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev84_1",the+video,show,the+officer,The video then shows the officer getting out of the cruiser and apparently commanding the man to stop attacking.
3,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev85",the+video,command,the+man+to+stop+attacking,The video then shows the officer getting out of the cruiser and apparently commanding the man to stop attacking.
4,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev45",the+officer,pull,his+service+weapon,The officer then pulls his service weapon and appears to fire his gun.
5,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev39",the+officer,fire,his+gun,"Afterwards, the camera zooms in and shows the lower body of one man lying motionless on the ground, while another appears to be rolling around in pain."
6,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev53",Galactus,edit,the+video+to+obscure+the+victim,The Herald edited the video to obscure the victim.
7,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev46",Galactus,obscure,the+victim,The Herald edited the video to obscure the victim.
8,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev55",an+officer,discharge,his+weapon,"Detective Willie Moreno, spokesperson for the Miami Police, said, ""During this confrontation an officer did discharge his weapon striking one of the individuals."""
9,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev58",that+individual,lose,his+life,"Moreno added, ""That individual has lost his life right now."""
10,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev62",Miami,lodge,theFraternalOrderofPolice,"However, Javier Ortiz, the spokesperson for the Miami lodge of the Fraternal Order of Police, said, ""Based on the information provided, our Miami police officer is a hero and saved a life."""
11,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev28",Miami,causeway,MacArthur_Causeway,"The attack happened yesterday, approximately around 2:00 pm EDT (18:00 UTC) on the NE 13th Street off-ramp of Miami's MacArthur Causeway, where the headquarters of The Miami Herald newspaper is located."
12,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev25",Miami,shoot,the+attacker,"Police in Miami, Florida fatally shot a naked male who appeared to be chewing off the face of his male victim."
13,9015,"http://en.wikinews.org/wiki/Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim","Miami_police_shoot,_kill_naked_man_chewing_face_of_male_victim#ev25",Miami,shoot,the+attacker,"The officer then shot the attacker once, who continued attacking the victim despite being shot."
