,id,uri,events,agent,predicate,patients,text
17,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev106",the+e-glvs,have,anti-biotic+effect,He suggested that the E-GLVs could have anti-biotic effect in the caterpillar's digestive system.
18,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev35",the+multi-step+intricate+approach+involved,attract,the+predators,"In response to a chemical in the caterpillars' larvae, the plants release an odorous substance into air to attract another species of insects, called ""big-eyed bugs"" (Geocoris)."
19,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev82",the+e-glvs,effect,anti-biotic+effect,He suggested that the E-GLVs could have anti-biotic effect in the caterpillar's digestive system.
20,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev55",Southern_Railway_multiple_unit_numbering_and_classification,ratio,of+the+aldehyde,"The speed of the triggered reaction is relatively fast, it taking about one hour for the GLV isomers ratio change, and about 24 hours for the predators to be attracted by the substance released into the air."
21,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev62",the+caterpillars,change,their+metabolism,"The speed of the triggered reaction is relatively fast, it taking about one hour for the GLV isomers ratio change, and about 24 hours for the predators to be attracted by the substance released into the air."
22,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev35",the+multi-step+intricate+approach+involved,attract,the+predators,"The speed of the triggered reaction is relatively fast, it taking about one hour for the GLV isomers ratio change, and about 24 hours for the predators to be attracted by the substance released into the air."
23,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev32",the+study,release,these+substances,"As Prof. Ian Baldwin, who was leading the research, said, ""Other indirect defense mechanisms of plants require the activation of new metabolic pathways for the release of odorant signals, and these responses are much slower."""
24,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds",UK_scientists_discover_multiple_antibiotics_used_by_fungus-farming_ants_to_protect_colonies#ev17,MattHutchings,lead,the+research,"As Prof. Ian Baldwin, who was leading the research, said, ""Other indirect defense mechanisms of plants require the activation of new metabolic pathways for the release of odorant signals, and these responses are much slower."""
25,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev139",other+indirect+defense+mechanisms+of+plants,require,the+activation+of+new+metabolic+pathways,"As Prof. Ian Baldwin, who was leading the research, said, ""Other indirect defense mechanisms of plants require the activation of new metabolic pathways for the release of odorant signals, and these responses are much slower."""
26,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev32",the+study,release,these+substances,"As Prof. Ian Baldwin, who was leading the research, said, ""Other indirect defense mechanisms of plants require the activation of new metabolic pathways for the release of odorant signals, and these responses are much slower."""
27,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev35",the+multi-step+intricate+approach+involved,attract,the+predators,"The multi-step intricate approach involved is attracting the attention of scientists, who are looking forward to its application in agriculture."
28,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev143",the+caterpillar,call,the+police+on+itself+%27%27,"Baldwin noted that ""in effect, the caterpillar calls the police on itself"", and suggested to genetically modify crops to release similar signals to defend themselves against pests."
29,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev32",the+study,release,these+substances,"Baldwin noted that ""in effect, the caterpillar calls the police on itself"", and suggested to genetically modify crops to release similar signals to defend themselves against pests."
30,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev111",by+the+plant,recognition,of+the+caterpillars,The phenomenon starts with the recognition of the caterpillars by the plant.
31,3000,"http://en.wikinews.org/wiki/Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds","Tobacco_attracts_predators_with_chemicals_in_response_to_caterpillars,_a_study_finds#ev112",the+plant,see,its+attacker,"As a PhD student in the Department of Molecular Ecology Silke Allmann explained, ""The plant cannot see its attacker, but plants can sense the digestive substances that attacking larvae have in their oral secretions when these substances come into contact with the leaves."""
0,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev18,Caloundra,score,their+first+try,Caloundra scored the next two tries to take the score to 34–17 in Toads' favour.
1,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev32,the+next+two,try,17+in+toads+%27+favour,Caloundra scored the next two tries to take the score to 34–17 in Toads' favour.
2,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev19,the+next+two,take,the+lead+--+12+--+10,Caloundra scored the next two tries to take the score to 34–17 in Toads' favour.
3,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev20,17+in+toads+%27+favour,favour,of+toads,Toads scored one more try a minute from full time.
4,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev18,Caloundra,score,their+first+try,Toads scored one more try a minute from full time.
5,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev15,the+hosts,defeat,Caloundra,"stadium = Caloundra, Queensland Australia
| attendance= 
| referee = 
| right 
Toads Rugby Union Club are to play University in the 2014 Sunshine Coast Rugby Union preliminary final after they defeated Caloundra 41–17 in Caloundra, Australia yesterday ."
6,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev35,someone+else+to+do+the+work,want,to+win,"""We've always had the desire to win, but there have been times when they wanted to win and wanted someone else to do the work,"" Toads coach Paul Green said."
7,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev35,someone+else+to+do+the+work,want,to+win,"""We've always had the desire to win, but there have been times when they wanted to win and wanted someone else to do the work,"" Toads coach Paul Green said."
8,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev18,Caloundra,score,their+first+try,Toads scored a either side of the ten minute mark to go 14–0 up.
9,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev19,the+next+two,take,the+lead+--+12+--+10,They took it to 17–0 thirteen minutes later and then 22–0 within another five minutes.
10,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev18,Caloundra,score,their+first+try,Caloundra scored their first try right on half time.
11,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev20,17+in+toads+%27+favour,favour,of+toads,22–5 in the favour of Toads.
12,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev37,"Harrold,_Bedfordshire",open,the+scoring,Toads opened the scoring in the second half with a try.
13,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev19,the+next+two,take,the+lead+--+12+--+10,Toads took advantage scoring a converted try four minutes later.
14,3001,http://en.wikinews.org/wiki/Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final,Toads_join_University_in_2014_Sunshine_Coast_Rugby_Union_preliminary_final#ev18,Caloundra,score,their+first+try,Toads took advantage scoring a converted try four minutes later.
0,3002,http://en.wikinews.org/wiki/Toads_eliminate_Maroochydore_from_2014_Sunshine_Coast_Rugby_Union_finals_contention,Toads_eliminate_Maroochydore_from_2014_Sunshine_Coast_Rugby_Union_finals_contention#ev16,Caloundra,defeat,Shire_of_Noosa,They defeated the reigning premiers 43 points to 12.
1,3002,http://en.wikinews.org/wiki/Toads_eliminate_Maroochydore_from_2014_Sunshine_Coast_Rugby_Union_finals_contention,Toads_eliminate_Maroochydore_from_2014_Sunshine_Coast_Rugby_Union_finals_contention#ev36,Maroochydore,suggest,a+fight,A Maroochydore at 32 minutes suggested a fight back from three tries down but Toads would pile on four tries to one from there.
2,3002,http://en.wikinews.org/wiki/Toads_eliminate_Maroochydore_from_2014_Sunshine_Coast_Rugby_Union_finals_contention,Toads_eliminate_Maroochydore_from_2014_Sunshine_Coast_Rugby_Union_finals_contention#ev23,Maroochydore,win,both+of+its+games,"To qualify for the finals, Maroochydore needed to win both of its games and have other results go its way."
3,3002,http://en.wikinews.org/wiki/Toads_eliminate_Maroochydore_from_2014_Sunshine_Coast_Rugby_Union_finals_contention,University_join_Noosa_in_2014_Sunshine_Coast_Rugby_Union_grand_final#ev19,%7c+noosa+player,play,thesecondplacedUniversity,They play the second-placed University next week in their final game of the season.
4,3002,http://en.wikinews.org/wiki/Toads_eliminate_Maroochydore_from_2014_Sunshine_Coast_Rugby_Union_finals_contention,University_join_Noosa_in_2014_Sunshine_Coast_Rugby_Union_grand_final#ev19,%7c+noosa+player,play,thesecondplacedUniversity,"Toads play Noosa next week and, in a minor semi final preview, Caloundra the week after."
5,3002,http://en.wikinews.org/wiki/Toads_eliminate_Maroochydore_from_2014_Sunshine_Coast_Rugby_Union_finals_contention,Toads_eliminate_Maroochydore_from_2014_Sunshine_Coast_Rugby_Union_finals_contention#ev16,Caloundra,defeat,Shire_of_Noosa,"In the weekends other A-grade game, Caloundra defeated Noosa 22â€“14."
0,3003,http://en.wikinews.org/wiki/Toads_defeat_University_in_round_seven_of_Sunshine_Coast_Rugby_Union_season,Toads_defeat_University_in_round_seven_of_Sunshine_Coast_Rugby_Union_season#ev23,Toad_(Mario),defeat,Maroochydore,"In the weekend's other A-grade game, Caoundra defeated Maroochydore 21–20."
1,3003,http://en.wikinews.org/wiki/Toads_defeat_University_in_round_seven_of_Sunshine_Coast_Rugby_Union_season,Toads_defeat_University_in_round_seven_of_Sunshine_Coast_Rugby_Union_season#ev21,University,run,the+match+scoring,"University would run out the match scoring three more tries, only one of which was converted."
0,3004,http://en.wikinews.org/wiki/Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3,Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3#ev39,Maroochydore,open,the+scoring,| Toads opened the scoring with a penalty goal.
1,3004,http://en.wikinews.org/wiki/Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3,University_go_to_top_spot_on_2014_Sunshine_Coast_Rugby_Union_ladder_after_five_rounds#ev26,University,goal,a+penalty+goal,| They scored a try minutes later.
2,3004,http://en.wikinews.org/wiki/Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3,Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3#ev35,%7c+accurate,help,toads+defeat,| Accurate kicking helped Toads defeat Maroochydore
3,3004,http://en.wikinews.org/wiki/Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3,Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3#ev18,NoosaRugbyUnionClub,defeat,Caloundra,
4,3004,http://en.wikinews.org/wiki/Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3,Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3#ev12,footballbox-ver+%7c,leave,a+two+tries,"Footballbox-ver
| team1 = Maroochydore
| score1 = 17
| team2 = Toads
| score2 = 24
| date = May 10, 2014
| stadium = Cotton Tree, Queensland Australia
| attendance= 
| referee = 
| left 
A two tries to one second half has seen Toads defeat Maroochydore 24 points to 17 in their round 3 Sunshine Coast Rugby Union match at Cotton Tree Oval in Maroochydore, Queensland, Australia yesterday ."
5,3004,http://en.wikinews.org/wiki/Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3,Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3#ev18,NoosaRugbyUnionClub,defeat,Caloundra,"Footballbox-ver
| team1 = Maroochydore
| score1 = 17
| team2 = Toads
| score2 = 24
| date = May 10, 2014
| stadium = Cotton Tree, Queensland Australia
| attendance= 
| referee = 
| left 
A two tries to one second half has seen Toads defeat Maroochydore 24 points to 17 in their round 3 Sunshine Coast Rugby Union match at Cotton Tree Oval in Maroochydore, Queensland, Australia yesterday ."
6,3004,http://en.wikinews.org/wiki/Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3,Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3#ev39,Maroochydore,open,the+scoring,Toads opened the scoring through a penalty goal.
7,3004,http://en.wikinews.org/wiki/Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3,University_go_to_top_spot_on_2014_Sunshine_Coast_Rugby_Union_ladder_after_five_rounds#ev26,University,goal,a+penalty+goal,Toads opened the scoring through a penalty goal.
8,3004,http://en.wikinews.org/wiki/Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3,Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3#ev39,Maroochydore,open,the+scoring,"Maroochydore would open their account through a penalty try, which they converted."
9,3004,http://en.wikinews.org/wiki/Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3,Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3#ev24,Maroochydore,relinquish,their+12+points,"In the second half, Maroochydore relinquished their 12 points to 10 lead by allowing Toads to score two converted tries."
10,3004,http://en.wikinews.org/wiki/Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3,Toads_defeat_Maroochydore_in_2014_Sunshine_Coast_Rugby_Union_round_3#ev18,NoosaRugbyUnionClub,defeat,Caloundra,Noosa Rugby Union Club defeated Caloundra 26 points to 11 in the weekend's other game.
0,3005,http://en.wikinews.org/wiki/Toads_cause_traffic_jam_on_British_Columbia_highway,Nigerian_%22free_puppy%22_scam_revealed_on_the_internet#ev74,Paul_the_Apostle,say,their+daughter+entering+the+reality+show,"""Right now we're estimating we've transported about a million toadlets across the highway to the other side,"" said Paul."
1,3005,http://en.wikinews.org/wiki/Toads_cause_traffic_jam_on_British_Columbia_highway,Nigerian_%22free_puppy%22_scam_revealed_on_the_internet#ev74,Paul_the_Apostle,say,their+daughter+entering+the+reality+show,"""The numbers are starting to decrease a little bit now, so there's a chance this migration may be over within the week."""
2,3005,http://en.wikinews.org/wiki/Toads_cause_traffic_jam_on_British_Columbia_highway,Toads_cause_traffic_jam_on_British_Columbia_highway#ev45,the+numbers,decrease,a+little+bit,"""The numbers are starting to decrease a little bit now, so there's a chance this migration may be over within the week."""
3,3005,http://en.wikinews.org/wiki/Toads_cause_traffic_jam_on_British_Columbia_highway,Nigerian_%22free_puppy%22_scam_revealed_on_the_internet#ev74,Paul_the_Apostle,say,their+daughter+entering+the+reality+show,"""It seems the population has just spiked, and there are thousands and thousands and thousands of them and they still seem to prefer the road than to the culverts,"" said Sue Pauwels, area manager with the Ministry of Transportation."
4,3005,http://en.wikinews.org/wiki/Toads_cause_traffic_jam_on_British_Columbia_highway,Toads_cause_traffic_jam_on_British_Columbia_highway#ev29,the+recent+young+toads,escape,from+the+local+wetlands,"According to the Canadian Press, the recent young toads also escaped from the local wetlands into the highway instead of using the fence that guides them."
5,3005,http://en.wikinews.org/wiki/Toads_cause_traffic_jam_on_British_Columbia_highway,Toads_cause_traffic_jam_on_British_Columbia_highway#ev58,the+recent+young+toads,use,the+fence+that+guides+them,"According to the Canadian Press, the recent young toads also escaped from the local wetlands into the highway instead of using the fence that guides them."
0,3006,http://en.wikinews.org/wiki/Tito_remembered_25_years_after_his_death,Tito_remembered_25_years_after_his_death#ev14,world+war,lay,Josip_Broz_Tito,"World War Two veterans, as well as youngsters, carrying Yugoslavian flags, laid down flowers on Tito's grave."
1,3006,http://en.wikinews.org/wiki/Tito_remembered_25_years_after_his_death,Tito_remembered_25_years_after_his_death#ev30,Vrbas_(river),say,to+monasteries+and+churches,"B92 quoted one of the visitors, Miloica Ružić, as saying ""While Tito was alive I had no democracy, but I had money and a passport."
2,3006,http://en.wikinews.org/wiki/Tito_remembered_25_years_after_his_death,Tito_remembered_25_years_after_his_death#ev30,Vrbas_(river),say,to+monasteries+and+churches,"A visitor from Vrbas said ""Many go to monasteries and churches, but I came here to find peace."""
3,3006,http://en.wikinews.org/wiki/Tito_remembered_25_years_after_his_death,Tito_remembered_25_years_after_his_death#ev32,Montenegro,publish,an+obituary,"NGO ""General Consulate of SFRY"", from Tivat, Montenegro, published an obituary in major Montenegran daily newspapers, containing Tito's photography and the text: ""Quarter of a century without you - a whole century backwards."""
0,3007,http://en.wikinews.org/wiki/Title_of_22nd_%22James_Bond%22_movie_announced,Title_of_22nd_%22James_Bond%22_movie_announced#ev13,the+film,take,Pierce_Brosnan,"The film will be the second for star Daniel Craig, who first starred in Casino Royale in 2006, taking over from Pierce Brosnan."
0,3008,http://en.wikinews.org/wiki/Titanic_actress_Gloria_Stuart_dies_at_age_100,Titanic_actress_Gloria_Stuart_dies_at_age_100#ev37,SylviaThompson,announce,her+death,"Stuart died at her home in West Los Angeles, and her death was announced by her daughter, Sylvia Thompson."
1,3008,http://en.wikinews.org/wiki/Titanic_actress_Gloria_Stuart_dies_at_age_100,Titanic_actress_Gloria_Stuart_dies_at_age_100#ev15,House_of_Stuart,suffer,from+lung+cancer,Stuart had been suffering from lung cancer for five years before her death.
2,3008,http://en.wikinews.org/wiki/Titanic_actress_Gloria_Stuart_dies_at_age_100,Titanic_actress_Gloria_Stuart_dies_at_age_100#ev35,House_of_Stuart,start,her+career,Stuart started her career in the 1930s as one of Hollywood's leading ladies.
3,3008,http://en.wikinews.org/wiki/Titanic_actress_Gloria_Stuart_dies_at_age_100,Titanic_actress_Gloria_Stuart_dies_at_age_100#ev24,JamesCamerons,adaptation,of+titanic,"Despite her retirement, Stuart appeared in James Cameron's 1997 adaptation of Titanic, where she was cast as Old Rose, a survivor of the disaster and narrator of the film."
0,3010,http://en.wikinews.org/wiki/Timothy_Dalton_to_voice_a_character_in_Toy_Story_3,Court_revelation_by_John_Travolta_of_son's_disease_sparks_autism_debate#ev106,the+iranian+government,make,Federal_government_of_the_United_States,"John Lasseter, Disney/Pixar Chief Creative Officer, made the announcement at a Disney Animation Showcase in London, England on Thursday."
1,3010,http://en.wikinews.org/wiki/Timothy_Dalton_to_voice_a_character_in_Toy_Story_3,Timothy_Dalton_to_voice_a_character_in_Toy_Story_3#ev26,Michael_Keaton,voice,ken+%2c+the+boyfriend+to+barbie,"In August 2009, it was also announced that Michael Keaton — from the movie ""Cars"" — would voice Ken, the boyfriend to Barbie in the film."
2,3010,http://en.wikinews.org/wiki/Timothy_Dalton_to_voice_a_character_in_Toy_Story_3,Timothy_Dalton_to_voice_a_character_in_Toy_Story_3#ev19,Timothy_Dalton,voice,a+character,Disney president John Lasseter has announced that British actor Timothy Dalton will be voicing a character in Toy Story 3.
0,3011,http://en.wikinews.org/wiki/Timorese_rebels_begin_disarming,Timorese_rebels_begin_disarming#ev53,Alfredo_Reinado,deliver,the+weapons,After delivering the weapons Lt. Cmdr.
