,id,uri,events,agent,predicate,patients,text
4,8001,http://en.wikinews.org/wiki/New_York_Times_reporter_sent_to_jail_in_leak_case,New_York_Times_reporter_sent_to_jail_in_leak_case#ev39,Cooper_(profession),agree,to+testify,"Chief U.S. District Judge Thomas Hogan ordered correspondent Judith Miller to jail immediately and said she must stay there until she agreed to testify or for the rest of the grand jury's term, which lasts through October."
5,8001,http://en.wikinews.org/wiki/New_York_Times_reporter_sent_to_jail_in_leak_case,Peace_tax_campaigners_turned_down_by_UK_judge#ev65,Keith_Miller,say,Judith_Miller,"""If journalists cannot be trusted to keep confidences, then journalists cannot function and there cannot be a free press,"" she said in the courtroom."
6,8001,http://en.wikinews.org/wiki/New_York_Times_reporter_sent_to_jail_in_leak_case,Peace_tax_campaigners_turned_down_by_UK_judge#ev65,Keith_Miller,tell,Judith_Miller,"""Your honor, in this case I cannot break my word just to stay out of jail,"" Miller told the judge during the hearing which lasted about an hour."
0,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev32,six+to+eight+guards,take,Robbie_Williams,"Reportedly, police warned journalists covering the strike that insurgents controlled the area surrounding the tanker and that they should take precautions for their personal safety."
1,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev32,six+to+eight+guards,take,Robbie_Williams,"When Farrell was taken, few major news outlets reported his capture for security reasons."
2,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev85_1,few+major+news+outlets,report,his+capture+for+security+reasons,"When Farrell was taken, few major news outlets reported his capture for security reasons."
3,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev90,The_New_York_Times,say,Taliban,"NY Times Executive Editor Bill Keller earlier said ""We feared that media attention would raise the temperature and increase the risk to the captives."""
4,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev46,media+attention,raise,many+questions,"NY Times Executive Editor Bill Keller earlier said ""We feared that media attention would raise the temperature and increase the risk to the captives."""
5,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev47,media+attention,increase,the+risk,"NY Times Executive Editor Bill Keller earlier said ""We feared that media attention would raise the temperature and increase the risk to the captives."""
6,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev93,to+the+captives,risk,the+risk,"NY Times Executive Editor Bill Keller earlier said ""We feared that media attention would raise the temperature and increase the risk to the captives."""
7,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,At_least_85_dead_in_shooting_at_Norwegian_youth_camp#ev78_0,Robbie_Williams,comment,to+try+the+case,"During their captivity, Farrell commented that his captors would drive within 1500 feet of NATO and Afghan outposts with weapons displayed to prove their daring."
8,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev53,his+captors,drive,1500+feet+of+nato+and+afghan,"During their captivity, Farrell commented that his captors would drive within 1500 feet of NATO and Afghan outposts with weapons displayed to prove their daring."
9,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev32,six+to+eight+guards,take,Robbie_Williams,Six to eight guards took turns monitoring the captives.
10,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev57,six+to+eight+guards,turn,turns+monitoring+the+captives,Six to eight guards took turns monitoring the captives.
11,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev96,turns+monitoring+the+captives,monitor,the+captives,Six to eight guards took turns monitoring the captives.
12,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev29,by+local+insurgents+for+ransom,insurgent,for+ransom,"This past week, British Commandos saved a British journalist, Stephen Farrell from what could have been a very dangerous situation as he had been abducted by Taliban insurgents in Kunduz Province, Afghanistan last weekend."
13,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev32,six+to+eight+guards,take,Robbie_Williams,Farrell is the second NY Times journalist to be taken captive in Afghanistan in less than a year.
14,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev32,six+to+eight+guards,take,Robbie_Williams,"In November 2008, reporter David S. Rohde and his colleague Tahir Ludin were taken captive south of Kabul and moved to Pakistan before they managed to escape in June of this year."
15,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev66,British_Commandos,conduct,a+helicopter+assault,Kidnappings are done for ideological reasons by some Taliban members but are also conducted by local insurgents for ransom.
16,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev29,by+local+insurgents+for+ransom,insurgent,for+ransom,At least 16 journalists have been kidnapped since the beginning of the Afghan war.
17,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev66,British_Commandos,conduct,a+helicopter+assault,"On the morning of September 9th, Mohammad Sami Yowar, a spokesman for the Konduz Governor's Office, briefed that British Commandos conducted a helicopter assault on the house in which the captives were held and subsequently a gun-battle erupted."
18,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev101_1,Robbie_Williams,indicate,that+he+was+not+harmed,"Reporters Without Borders has called for an investigation of the Munadi killing stating that ""The tragedy that took place this morning in northern Afghanistan raises many questions."""
19,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev32,six+to+eight+guards,take,Robbie_Williams,"Reporters Without Borders has called for an investigation of the Munadi killing stating that ""The tragedy that took place this morning in northern Afghanistan raises many questions."""
20,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev46,media+attention,raise,many+questions,U.S. military officials confirmed the raid was carried out by NATO and Afghan soldiers; no further details were provided.
21,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev106,u.s.+military+officials,confirm,by+nato+and+afghan+soldiers,U.S. military officials confirmed the raid was carried out by NATO and Afghan soldiers; no further details were provided.
22,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev79,by+nato+and+afghan+soldiers,carry,the+raid,U.S. military officials confirmed the raid was carried out by NATO and Afghan soldiers; no further details were provided.
23,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev27,British_Commandos,save,Stephen_Farrell_(journalist),"This past week, British Commandos saved a British journalist, Stephen Farrell from what could have been a very dangerous situation as he had been abducted by Taliban insurgents in Kunduz Province, Afghanistan last weekend."
24,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev32,six+to+eight+guards,take,Robbie_Williams,"Farrell, a journalist from The New York Times and dual British-Irish citizen, and his Afghan interpreter, Sultan Munadi, were taken captive by the Taliban while covering a September 4th bombing by coalition aircraft not far from Konduz City, Afghanistan."
25,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev86,Robbie_Williams,interview,individuals+that+witnessed+the+bombing,"A local Afghan reported that while Farrell was interviewing individuals that witnessed the bombing, he received a warning from another Afghan that he should leave the area."
26,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev87,individuals+that+witnessed+the+bombing,witness,the+bombing,"A local Afghan reported that while Farrell was interviewing individuals that witnessed the bombing, he received a warning from another Afghan that he should leave the area."
27,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev88,from+another+afghan,warning,Robbie_Williams,"A local Afghan reported that while Farrell was interviewing individuals that witnessed the bombing, he received a warning from another Afghan that he should leave the area."
28,8002,http://en.wikinews.org/wiki/New_York_Times_reporter_rescued_in_Afghanistan,New_York_Times_reporter_rescued_in_Afghanistan#ev90,The_New_York_Times,say,Taliban,"Soon after, gun-shots were heard and the Taliban was said to be approaching."
0,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev34,Robert_Novak,story,her+lengthy+story,"Her lengthy story recounted two testimonies, September 30 and October 12, she gave to a U.S. federal grand jury seeking information on the source of the Valerie Plame leak."
1,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev52,to+testifying+that+she+herself+made,make,in+writing+it+on+my+own,"The mistaken spelling, Miller explained, was made in a section of her notes unrelated to the interviews with Libby."
2,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev32,The_New_York_Times,column,her+media+silence,"Other notes documented 3 interviews with Libby, conducted in the year 2003, that in her NYT column she wrote: 
 
June 23) ... Mr. Libby raised the subject of Mr. Wilson's wife for the first time."
3,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev55,mr.+libby,raise,of+mr.+wilson+%27s+wife,"Other notes documented 3 interviews with Libby, conducted in the year 2003, that in her NYT column she wrote: 
 
June 23) ... Mr. Libby raised the subject of Mr. Wilson's wife for the first time."
4,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev58,mr.+wilson+%27s+wife,work,as+an+analyst,"I wrote in my notes, inside parentheses, ""Wife works in bureau?"""
5,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev58,mr.+wilson+%27s+wife,work,as+an+analyst,I told Mr. Fitzgerald that I believed this was the first time I had been told that Mr. Wilson's wife might work for the C.I.A.
6,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev58,mr.+wilson+%27s+wife,work,as+an+analyst,"... first time I had heard that Mr. Wilson's wife worked for Winpac, I assumed that she worked as an analyst, not as an undercover operative."
7,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev58,mr.+wilson+%27s+wife,work,as+an+analyst,"... first time I had heard that Mr. Wilson's wife worked for Winpac, I assumed that she worked as an analyst, not as an undercover operative."
8,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev58,mr.+wilson+%27s+wife,work,as+an+analyst,"... first time I had heard that Mr. Wilson's wife worked for Winpac, I assumed that she worked as an analyst, not as an undercover operative."
9,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev41,not+as+an+undercover+operative,operative,Valerie_Plame,July 12 (telephone) ...
10,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev92,mr.+libby,use,this+name,I told Mr. Fitzgerald that I was not sure whether Mr. Libby had used this name or whether I just made a mistake in writing it on my own.
11,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev52,to+testifying+that+she+herself+made,make,in+writing+it+on+my+own,I told Mr. Fitzgerald that I was not sure whether Mr. Libby had used this name or whether I just made a mistake in writing it on my own.
12,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev34,Robert_Novak,story,her+lengthy+story,"These notes were written shortly before the Robert Novak story on July 14 was published, revealing Valerie Plame, and after which the controversy was ignited."
13,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,Cooper_claims_he_learned_of_Plame_through_Rove#ev61,Central_Intelligence_Agency,reveal,Valerie_Plame,"These notes were written shortly before the Robert Novak story on July 14 was published, revealing Valerie Plame, and after which the controversy was ignited."
14,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev34,Robert_Novak,story,her+lengthy+story,"Asked by prosecutor Fitzgerald how she felt about the Novak story, she wrote that she was ""annoyed at having been beaten on a story."""
15,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev69,by+outside+pressure,force,his+pre-existing+waiver+of+confidentiality,"Before she agreed to testify, and thereby be released jail, she sought from Libby his personal assurance that his pre-existing waiver of confidentiality was not forced upon him by outside pressure."
16,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev52,to+testifying+that+she+herself+made,make,in+writing+it+on+my+own,"In the absence of road blocks to testifying that she herself made, the 85 days she spent in jail would otherwise not have been imposed."
17,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev79,Patrick_Fitzgerald,wrap,the+investigation,Fitzgerald had been planning to wrap up the investigation sometime this month when the grand jury term expires October 28.
18,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev31,The_New_York_Times,break,her+media+silence,New York Times reporter Judith Miller broke her media silence by writing a column the newspaper published on Sunday.
19,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev41,not+as+an+undercover+operative,operative,Valerie_Plame,"By her account, after the two years that had passed from the outing of CIA operative Valerie Plame and the sketchy recollections she was able to re-create from her notes, she testified that she could not recall why, when, or where the name ""Valerie Flame"" came from in her notes."
20,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev81,The_New_York_Times,write,a+column,New York Times reporter Judith Miller broke her media silence by writing a column the newspaper published on Sunday.
21,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation#ev32,The_New_York_Times,column,her+media+silence,New York Times reporter Judith Miller broke her media silence by writing a column the newspaper published on Sunday.
22,8003,http://en.wikinews.org/wiki/New_York_Times_reporter_Judith_Miller_breaks_silence_on_Plame_leak_investigation,Lewis_%22Scooter%22_Libby_indicted_on_five_charges#ev29,Dick_Cheney,chief,Provisional_Irish_Republican_Army,"I. Lewis ""Scooter"" Libby is the chief of staff to Dick Cheney, vice-president of the United States."
0,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government#ev77,Maher_Arar,deny,this+allegation,Arar denies this allegation.
1,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,Canada_set_to_rule_on_U.S._Army_refugee#ev52,Terri_Schiavo_case,say,he+would+run+in+the+election,Syrian officials said they had not been able to find information connecting him to Al Qaeda.
2,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government#ev42,Federal_government_of_the_United_States,refer,to+the+release,"The Syrian ambassador to the United States referred to the release as ""a gesture of good will toward Canada."""
3,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government#ev84,Maher_Arar,see,a+photograph+of+the+plane,"In a telephone interview with The New York Times, after seeing a photograph of the plane and being informed of the path it followed, Arar said ""I think that's it."
4,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,Canada_set_to_rule_on_U.S._Army_refugee#ev52,Terri_Schiavo_case,say,he+would+run+in+the+election,"In a telephone interview with The New York Times, after seeing a photograph of the plane and being informed of the path it followed, Arar said ""I think that's it."
5,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,Canada_set_to_rule_on_U.S._Army_refugee#ev52,Terri_Schiavo_case,say,he+would+run+in+the+election,"""The more information that comes out, the better for showing that this is an important public issue that can't be kept secret."""
6,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,Canada_set_to_rule_on_U.S._Army_refugee#ev52,Terri_Schiavo_case,say,he+would+run+in+the+election,"A spokesman for the U.S. Justice Department, Charles Miller, said that the government has no comment on the case."
7,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government#ev58,the+government,have,no+comment+on+the+case,"A spokesman for the U.S. Justice Department, Charles Miller, said that the government has no comment on the case."
8,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government#ev92,the+government,comment,no+comment+on+the+case,The administration has refused to cooperate with the Canadian inquiry into the case and has asked a judge to dismiss his lawsuits on the grounds that classified information would be revealed if they were allowed to continue.
9,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government#ev62_0,The_New_York_Times,report,flight+logs+they+have+examined,"On Wednesday, The New York Times reported that flight logs they have examined appear to support his claims."
10,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,Canada_set_to_rule_on_U.S._Army_refugee#ev52,Terri_Schiavo_case,say,he+would+run+in+the+election,President Bush has said it is not United States policy to engage in torture or send detainees to countries where they are likely to be tortured.
11,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,"Australians_more_concerned_by_global_warming_than_terrorism,_says_Lowy_report#ev12",Australia,policy,foreign+policy,President Bush has said it is not United States policy to engage in torture or send detainees to countries where they are likely to be tortured.
12,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government#ev65,flight+logs+they+have+examined,support,his+claims,"On Wednesday, The New York Times reported that flight logs they have examined appear to support his claims."
13,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,"Freed_hostage_Sgrena,_says_shooting_%22no_accident%22#ev54",United_States,hold,North_Korea,"The records also show that the jet made a trip to GuantÃ¡namo Bay, Cuba, where the United States holds hundreds of detainees."
14,8004,http://en.wikinews.org/wiki/New_York_Times_finds_flight_logs_that_back_Canadian's_claim_of_kidnapping_by_US_government,Canada_set_to_rule_on_U.S._Army_refugee#ev52,Terri_Schiavo_case,say,he+would+run+in+the+election,"The U.S. Justice Department, in papers filed in a New York court replying to Arar's lawsuit, says the case was not one of rendition, deportation for interrogation abroad, but simply one of deportation."
0,8005,http://en.wikinews.org/wiki/New_York_Representative_Eric_Massa_to_retire,New_York_attorney_general_Cuomo_recuses_himself_from_governor_Paterson_investigation#ev51_1,Greater_Manchester,announce,his+candidacy+for+reelection,New York Representative Eric Massa announced Wednesday that he would be stepping down as Congressman from New York's 29th congressional district.
0,8006,"http://en.wikinews.org/wiki/New_York_Public_Library_opens_collection_of_275,000_digital_images","New_York_Public_Library_opens_collection_of_275,000_digital_images#ev34",the+digitization,produce,a+%60+thin+%27+copyright,"In an email to the same Wikinews reporter, Lessig writes, ""This hangs on a tough, unresolved question: whether the digitization produces a 'thin' copyright around the public domain work."
1,8006,"http://en.wikinews.org/wiki/New_York_Public_Library_opens_collection_of_275,000_digital_images","New_York_Public_Library_opens_collection_of_275,000_digital_images#ev18",the+public+domain,domain,of+the+images,"That copyright would not forbid you from extracting the public domain component, though how you would do that is hard to see (and hence this is a hard question)."""
2,8006,"http://en.wikinews.org/wiki/New_York_Public_Library_opens_collection_of_275,000_digital_images","New_York_Public_Library_opens_collection_of_275,000_digital_images#ev51",that+copyright,forbid,from+extracting+the+public+domain+component,"That copyright would not forbid you from extracting the public domain component, though how you would do that is hard to see (and hence this is a hard question)."""
3,8006,"http://en.wikinews.org/wiki/New_York_Public_Library_opens_collection_of_275,000_digital_images","New_York_Public_Library_opens_collection_of_275,000_digital_images#ev52",that+copyright,extract,from+extracting+the+public+domain+component,"That copyright would not forbid you from extracting the public domain component, though how you would do that is hard to see (and hence this is a hard question)."""
4,8006,"http://en.wikinews.org/wiki/New_York_Public_Library_opens_collection_of_275,000_digital_images","New_York_Public_Library_opens_collection_of_275,000_digital_images#ev13",DigitalImagingUnit,digitize,the+images,"The images have been digitized by the library's Digital Imaging Unit with assistance from outside contractors, according to a press release issued by the library."
5,8006,"http://en.wikinews.org/wiki/New_York_Public_Library_opens_collection_of_275,000_digital_images","New_York_Public_Library_opens_collection_of_275,000_digital_images#ev18",the+public+domain,domain,of+the+images,"That copyright would not forbid you from extracting the public domain component, though how you would do that is hard to see (and hence this is a hard question)."""
6,8006,"http://en.wikinews.org/wiki/New_York_Public_Library_opens_collection_of_275,000_digital_images","New_York_Public_Library_opens_collection_of_275,000_digital_images#ev14",from+outside+contractors,assistance,the+images,"The images have been digitized by the library's Digital Imaging Unit with assistance from outside contractors, according to a press release issued by the library."
7,8006,"http://en.wikinews.org/wiki/New_York_Public_Library_opens_collection_of_275,000_digital_images","New_York_Public_Library_opens_collection_of_275,000_digital_images#ev18",the+public+domain,domain,of+the+images,"Most of the images are over 100 years old, and many have entered the public domain."
8,8006,"http://en.wikinews.org/wiki/New_York_Public_Library_opens_collection_of_275,000_digital_images","New_York_Public_Library_opens_collection_of_275,000_digital_images#ev18",the+public+domain,domain,of+the+images,"Despite the public domain status of the images, the library will be charging for reproduction rights for the images."
