char,sent_n,token_i,word
2190,16,416,founder
2215,16,420,project
2239,16,426,creators
2255,16,429,Virtual
2263,16,430,Microscope
2296,16,436,search
2307,16,438,captured
2316,16,439,particles
2331,16,441,interstellar
2344,16,442,space
2352,17,445,I
2358,17,447,wondering
2368,17,448,If
2371,17,449,I
2388,17,453,questions
2398,17,454,answered
2437,17,463,insider
2446,17,465,info
2459,17,468,project
2468,18,470,I
2473,18,472,aware
2492,18,476,taking
2499,18,477,place
2512,18,480,development
2531,18,483,VM
2535,18,485,Virtual
2557,19,488,Could
2563,19,489,I
2565,19,490,know
2592,20,498,virtual
2600,20,499,microscope
2612,20,501,lets
2621,20,503,scan
2636,20,506,set
2643,20,508,images
2665,20,513,turning
2677,20,515,focus
2683,20,516,knob
2693,20,519,microscope
2709,21,522,images
2720,21,524,fairly
2727,21,525,large
2744,21,529,KB
2761,21,535,important
2774,21,537,pre
2778,21,539,load
2787,21,541,images
2795,22,543,While
2808,22,546,looking
2828,22,549,set
2835,22,551,images
2847,22,554,VM
2853,22,556,busy
2858,22,557,downloading
2874,22,559,JPEG
2879,22,560,files
2898,22,564,set
2904,23,567,At
2916,23,570,thought
2952,23,579,Java
2957,23,580,applet
2967,23,582,Flash
2973,23,583,program
2993,23,586,tricky
3004,23,588,complicated
3017,24,590,My
3020,24,591,contribution
3040,24,594,point
3072,24,601,fairly
3079,24,602,easily
3092,24,604,Javascript
3108,24,607,I
3110,24,608,wrote
3118,24,610,prototype
3138,25,615,Will
3148,25,617,project
3156,25,618,use
3164,25,620,BOINC
3170,25,621,Platform
3179,25,623,Program
3190,26,626,No
3194,27,628,We
3197,27,629,thought
3222,27,633,parts
3231,27,635,BOINC
3238,27,637,like
3247,27,639,database
3260,27,641,web
3264,27,642,pages
3274,27,644,creating
3284,27,646,accounts
3306,27,652,easier
3334,27,658,scratch
3344,28,661,How
3348,28,662,long
3362,28,665,project
3377,29,669,It
3380,29,670,depends
3397,29,673,volunteers
3408,29,674,participate
3429,29,678,fast
3439,29,680,look
3452,29,684,focus
3458,29,685,movies
3467,30,688,It
3475,30,690,probably
3494,30,694,month
3509,31,699,Anyone
3520,31,701,join
3549,31,708,test
3570,31,712,participate
3583,32,714,What
3597,32,717,test
3602,32,718,include
3612,33,721,Looking
3628,33,724,focus
3634,33,725,movies
3645,33,727,deciding
3667,33,730,contain
3677,33,732,dust
3682,33,733,particle
3692,34,735,Participants
3711,34,738,lot
3718,34,740,training
3727,34,741,examples
3757,34,746,test
3763,35,748,It
3768,35,750,easy
3778,35,753,like
3785,35,755,test
3793,35,757,school
3802,36,760,How
3819,36,764,allowed
3830,36,766,participate
3844,37,769,No
3847,37,770,limit
3865,38,776,When
3879,38,779,project
3887,38,780,start
3895,39,783,I
3897,39,784,think
3914,39,788,months
3922,40,790,It
3940,40,794,long
3948,40,796,transport
3962,40,798,aerogel
3977,40,801,laboratory
3993,40,804,photograph
4016,40,808,microscope
4032,41,811,software
4044,41,813,ready
4058,42,818,Will
4067,42,820,VM
4070,42,821,project
4078,42,822,analyze
4097,42,826,particles
4115,42,829,look
4155,43,837,locate
4166,43,839,particles
4177,44,841,When
4191,44,844,located
4213,44,849,cut
4228,44,853,aerogel
4240,44,855,physically
4251,44,856,analyzed
4262,45,859,Thank
4281,45,863,time
4286,45,864,David
4293,46,866,And
4297,46,867,great
4303,46,868,work
4315,46,871,upcoming
4324,46,872,project
